"seccion","munn","edon","disloc2018","disloc2011","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2011","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,3,4,9,864,4,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.308,0.56,0.44,0.2,0,0,1,11,0.35,4,0.35,4,4
3,1,3,4,9,2154,2,4,1,0,0,0,0,1,34508,573075,0,1.94373405871819,1.0379386663962,11,0.308,4,0.585,0.56,0.44,0.2,0,0,1,11,0.35,4,0.514,2,2
48,1,3,4,11,1536,3,4,0,1,0,0,0,0,34508,573075,0,1.59912436378248,1.0379386663962,11,0.308,4,0.23,0.188,0.812,0.25,0.25,0.375,0.375,11,0.35,4,0.233,1,1
75,2,3,1,13,1123,1,1,0,1,1,0,0,0,37873,573075,0,1.8817477934223,0.945718255749479,13,0.23,3,0.655,0.429,0.571,0.19,0,0.333,0.667,13,0.233,3,0.433,3,3
121,3,3,12,1,1400,12,12,0,1,1,0,0,0,42012,573075,0,0.829524005280467,0.852546593830334,6,1,12,1,0.9,0.1,0.05,0,0.036,0.964,6,1,12,1,12,12
122,3,3,11,1,949,11,11,1,0,0,0,1,0,41988,573075,0,0.829524005280467,0.853033902543584,1,1,11,1,0.9,0.1,0.05,0,0.036,0.964,1,1,11,1,11,11
175,3,3,16,2,1638,16,16,1,0,0,0,0,0,34891,573075,0,1.54891833160353,1.02654516924135,4,1,16,1,1,0,0,0,0.182,0.818,4,1,16,1,16,16
184,3,3,15,3,295,15,15,1,0,0,0,0,1,28064,573075,0,1.41090315528244,1.27626808366591,5,1,15,1,0.917,0.084,0.042,0,0.333,0.667,5,1,15,1,15,15
186,3,3,13,3,1024,13,13,1,0,0,0,0,0,41050,573075,0,1.41090315528244,0.872525883069428,3,1,13,1,0.917,0.084,0.042,0,0.333,0.667,3,1,13,1,13,13
290,4,3,9,16,1536,9,9,0,1,1,1,0,0,39517,573075,0,1.13471210201172,0.906374155426778,8,1,9,1,0.6,0.4,0.2,0.571,0,0.429,8,1,9,1,9,9
291,4,3,8,16,2167,8,8,1,0,0,0,0,1,39810,573075,0,1.13471210201172,0.899703278070836,7,1,8,1,0.6,0.4,0.2,0.571,0,0.429,7,1,8,1,8,8
299,4,3,10,7,1467,10,10,1,0,0,0,0,1,39701,573075,0,0.385794781344248,0.902173433918541,7,1,10,1,0.6,0.4,0.1,0,0.111,0.889,7,1,10,1,10,10
317,4,3,5,16,1785,5,5,1,0,0,1,0,0,39801,573075,0,1.13471210201172,0.89990672344916,8,1,5,1,0.6,0.4,0.2,0.571,0,0.429,8,1,5,1,5,5
332,4,3,6,8,11664,6,6,1,0,0,1,0,0,40006,573075,0,0.313998557877757,0.895295393191021,8,1,6,1,0.877,0.123,0.055,0.429,0,0.571,8,1,6,1,6,6
355,4,3,7,8,1833,7,7,1,0,0,0,0,0,39638,573075,0,0.313998557877757,0.903607333871537,8,1,7,1,0.877,0.123,0.055,0.429,0,0.571,8,1,7,1,7,7
