"seccion","munn","edon","disloc2015","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2015","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,28,3,13,752,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
2,1,28,3,13,1408,3,3,1,0,0,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
3,1,28,3,13,802,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
4,1,28,3,13,1139,3,3,0,1,1,0,0,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
5,1,28,3,13,954,3,3,1,0,0,0,0,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
6,1,28,3,13,1169,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
8,1,28,3,13,1219,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
9,1,28,3,13,1117,3,3,0,1,1,0,0,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
10,1,28,3,13,1577,3,3,0,1,0,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
11,1,28,3,13,888,3,3,0,1,0,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
12,1,28,3,13,978,3,3,0,1,0,0,0,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741,3,3
13,2,28,10,18,2876,10,10,0,1,1,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588,10,10
14,2,28,10,18,2845,10,10,0,1,1,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588,10,10
15,2,28,10,18,1673,10,10,1,0,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588,10,10
16,2,28,10,18,1196,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588,10,10
17,2,28,10,18,1116,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588,10,10
18,2,28,10,18,1657,10,10,0,1,1,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588,10,10
