"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,7,18,16,5562,5,24,0,1,1,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
2,1,7,18,16,2709,5,24,1,0,0,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
3,1,7,18,16,3514,5,24,0,1,1,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
4,1,7,18,16,764,5,24,0,1,0,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
5,1,7,18,16,1906,5,24,0,1,0,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
6,1,7,18,16,2767,5,24,0,1,0,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
7,2,7,3,3,3339,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
8,2,7,3,3,1660,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
9,2,7,3,3,3622,1,16,0,1,1,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
10,2,7,3,3,1641,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
11,2,7,3,3,1863,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
12,2,7,3,3,1307,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
13,2,7,3,3,1129,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
14,2,7,3,3,1680,1,16,0,1,0,0,0,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
15,2,7,3,3,1763,1,16,0,1,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
16,2,7,3,3,2184,1,16,1,0,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
17,2,7,3,3,2647,1,16,0,1,1,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
18,2,7,3,3,1142,1,16,0,1,0,0,0,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
19,2,7,3,3,2931,1,16,0,1,0,0,0,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
20,2,7,3,3,1998,1,16,0,1,0,0,1,0,200344,4763244,0,1.15898075261031,0.990638601605239,3,0.506,1,0.506,0.303,0.698,0.145,0,0.973,0.027,3,0.491,1,0.491,16,16
21,3,7,18,16,1799,5,24,0,1,1,0,0,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
22,3,7,18,16,2043,5,24,0,1,1,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
23,3,7,18,16,1491,5,24,1,0,0,0,0,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
24,3,7,18,16,2135,5,24,0,1,1,0,0,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
25,3,7,18,16,2934,5,24,0,1,0,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
26,3,7,18,16,2645,5,24,0,1,1,0,1,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
27,3,7,18,16,2486,5,24,0,1,1,0,0,0,196158,4763244,0,0.819399947153733,1.01177877017506,16,0.292,11,0.304,0.119,0.881,0.199,0.148,0.818,0.034,16,0.285,11,0.262,18,18
