"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,4,11,2,730,9,11,1,0,0,0,1,0,38604,794284,0,0.990884378691876,0.979770169387826,1,0.452,9,0.452,1,0,0,0.273,0.727,0,1,0.5,9,0.5,11,11
2,1,4,11,2,871,9,11,1,0,0,1,0,0,38604,794284,0,0.990884378691876,0.979770169387826,1,0.452,9,0.452,1,0,0,0.273,0.727,0,1,0.5,9,0.5,11,11
3,1,4,11,2,787,9,11,1,0,0,0,1,0,38604,794284,0,0.990884378691876,0.979770169387826,1,0.452,9,0.452,1,0,0,0.273,0.727,0,1,0.5,9,0.5,11,11
4,1,4,5,2,14373,10,5,1,0,0,0,0,0,37942,794284,0,0.990884378691876,0.996864889016067,1,1,10,1,1,0,0,0.273,0.727,0,1,1,10,1,5,5
5,1,4,11,2,1298,9,11,1,0,0,0,0,0,38604,794284,0,0.990884378691876,0.979770169387826,1,0.452,9,0.452,1,0,0,0.273,0.727,0,1,0.5,9,0.5,11,11
6,1,4,11,2,1318,9,11,1,0,0,0,1,0,38604,794284,0,0.990884378691876,0.979770169387826,1,0.452,9,0.452,1,0,0,0.273,0.727,0,1,0.5,9,0.5,11,11
7,1,4,11,1,1276,9,11,1,0,0,0,1,0,38604,794284,0,1.14988136135493,0.979770169387826,1,0.452,9,0.452,1,0,0,0.08,0.92,0,1,0.5,9,0.5,11,11
8,1,4,11,2,1025,9,11,1,0,0,1,0,0,38604,794284,0,0.990884378691876,0.979770169387826,1,0.452,9,0.452,1,0,0,0.273,0.727,0,1,0.5,9,0.5,11,11
9,1,4,7,2,6613,9,7,1,0,0,0,0,0,38556,794284,0,0.990884378691876,0.980989926834931,2,0.723,7,0.452,1,0,0,0.273,0.727,0,2,0.5,7,0.5,11,11
10,1,4,5,1,1352,10,5,1,0,0,0,0,0,37942,794284,0,1.14988136135493,0.996864889016067,1,1,10,1,1,0,0,0.08,0.92,0,1,1,10,1,5,5
11,1,4,11,1,1003,9,11,1,0,0,0,0,0,38604,794284,0,1.14988136135493,0.979770169387826,1,0.452,9,0.452,1,0,0,0.08,0.92,0,1,0.5,9,0.5,11,11
12,1,4,11,1,1743,9,11,1,0,0,0,1,0,38604,794284,0,1.14988136135493,0.979770169387826,1,0.452,9,0.452,1,0,0,0.08,0.92,0,1,0.5,9,0.5,11,11
