"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,17,3,9,2107,3,3,0,1,1,0,1,0,105145,1777227,0,1.25347323608695,0.939034983435573,9,0.749,3,0.749,0.411,0.589,0.232,0,0.95,0.05,9,0.642,3,0.642,3,3
12,2,17,6,13,2745,6,6,0,1,1,0,0,0,111921,1777227,0,1.12714857053704,0.882183266172866,17,0.821,7,0.239,0.381,0.619,0.175,0.3,0.3,0.4,17,0.782,7,0.244,7,7
24,3,17,2,18,3542,2,2,1,0,0,0,0,0,103919,1777227,0,0.950113389595101,0.950113389595101,18,1,2,1,0.468,0.533,0.208,0.182,0.636,0.182,18,1,2,1,2,2
44,4,17,4,16,1941,4,4,1,0,0,0,0,0,111179,1777227,0,1.2348028180757,0.888070888687012,16,0.719,4,0.719,0.442,0.557,0.192,0.25,0.5,0.25,16,0.618,4,0.618,4,4
86,5,17,3,8,1071,3,3,1,0,0,0,1,0,105145,1777227,0,0.858571233952759,0.939034983435573,9,0.749,3,0.136,0.39,0.611,0.208,0.053,0.947,0,9,0.642,3,0.231,3,3
97,6,17,17,14,5717,17,17,1,0,0,0,0,0,88169,1777227,0,0.959727379355482,1.11983614800364,14,0.644,17,0.644,0.896,0.104,0.042,0,0,1,14,0.604,17,0.604,17,17
136,6,17,18,15,1380,18,18,1,0,0,0,0,0,86029,1777227,0,1.38439194241914,1.14769244479575,15,0.584,18,0.584,0.872,0.128,0.043,0,0.375,0.625,15,0.644,18,0.644,18,18
188,7,17,14,1,4047,14,14,0,1,1,1,0,0,91561,1777227,0,0.839132380895722,1.07835031654671,1,0.502,14,0.502,0.733,0.266,0.083,1,0,0,1,0.408,14,0.408,14,14
194,7,17,12,2,4773,12,12,1,0,0,1,0,0,90002,1777227,0,0.886118191173655,1.09702932527425,2,0.418,11,0.346,1,0,0,1,0,0,2,0.299,11,0.4,11,11
244,7,17,14,3,1242,14,14,1,0,0,0,0,0,91561,1777227,0,1.65606899250811,1.07835031654671,1,0.502,13,0.172,0.961,0.04,0.02,0.947,0.053,0,1,0.408,13,0.261,13,13
327,7,17,13,4,936,13,13,1,0,0,1,0,0,90850,1777227,0,0.96524424023202,1.0867895798936,4,0.523,13,0.523,1,0,0,0.938,0,0.062,4,0.477,13,0.477,13,13
391,8,17,9,5,5445,9,9,0,1,1,0,0,0,108968,1777227,0,0.545520428158887,0.906090167143871,5,0.602,9,0.602,0.826,0.174,0.087,0.2,0,0.8,5,0.556,9,0.556,9,9
431,11,17,15,6,1865,15,15,1,0,0,0,0,0,100174,1777227,0,1.15129236629353,0.985633331336807,6,0.856,15,0.856,1,0,0,0.6,0,0.4,6,0.846,15,0.846,15,15
448,11,17,16,7,3503,16,16,1,0,0,0,0,0,98542,1777227,0,0.87409994452117,1.00195686441653,7,0.872,16,0.872,0.947,0.052,0.026,0.75,0,0.25,7,0.838,16,0.838,16,16
501,12,17,8,11,2087,8,8,0,1,1,0,0,0,92261,1777227,0,1.14342597954063,1.07016868810584,11,0.446,8,0.446,0.493,0.507,0.151,0,1,0,11,0.409,8,0.409,8,8
569,16,17,6,17,2583,6,6,0,1,1,0,1,0,111921,1777227,0,1.07426730062707,0.882183266172866,17,0.821,6,0.821,0.357,0.643,0.232,0,0.75,0.25,17,0.782,6,0.782,6,6
670,20,17,7,12,2222,7,7,0,1,1,0,0,1,94017,1777227,0,0.943548798124399,1.05018064108973,13,0.239,10,0.459,0.532,0.468,0.194,0,0.3,0.7,13,0.244,10,0.443,10,10
707,24,17,1,10,2263,1,1,0,1,1,0,0,1,110510,1777227,0,1.17291525598229,0.893447048532561,10,0.319,1,0.319,0.508,0.493,0.185,0,0.667,0.333,10,0.355,1,0.355,1,1
