"seccion","munn","edon","disloc2018","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,21,12,17,3081,12,1,0,1,1,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
2,1,21,12,17,3353,12,1,1,0,0,1,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
3,1,21,12,17,1914,12,1,1,0,0,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
4,1,21,12,17,3630,12,1,0,1,1,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
5,1,21,12,17,3144,12,1,0,1,1,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
6,1,21,12,17,3472,12,1,0,1,1,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
7,1,21,12,17,4218,12,1,1,0,0,0,1,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
8,1,21,12,17,2142,12,1,1,0,0,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
9,1,21,12,17,6183,12,1,0,1,1,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
10,1,21,12,17,3307,12,1,1,0,0,1,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
11,1,21,12,17,2940,12,1,1,0,0,0,1,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
12,1,21,12,17,1778,12,1,1,0,0,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
13,1,21,12,17,2261,12,1,1,0,0,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
14,1,21,12,17,2587,12,1,1,0,0,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
15,1,21,12,17,4528,12,1,1,0,0,0,1,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
16,1,21,12,17,2957,12,1,1,0,0,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
17,1,21,12,17,3354,12,1,1,0,0,0,0,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
18,1,21,12,17,3522,12,1,1,0,0,0,1,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
19,1,21,12,17,1301,12,1,1,0,0,0,1,0,224405,5677386,0,1.03132305919359,0.97306655377554,17,0.973,12,0.973,0.43,0.57,0.233,0.2,0.8,0,17,0.957,12,0.957,1,1
20,2,21,5,6,2145,16,2,0,1,1,0,1,0,213334,5677386,0,0.977859877745684,1.02356398886253,6,0.169,1,0.574,0.267,0.733,0.138,0.364,0.636,0,6,0.241,1,0.455,13,13
21,2,21,5,6,1641,16,2,0,1,1,0,0,0,213334,5677386,0,0.977859877745684,1.02356398886253,6,0.169,1,0.574,0.267,0.733,0.138,0.364,0.636,0,6,0.241,1,0.455,13,13
22,2,21,5,6,846,16,2,0,1,0,0,0,0,213334,5677386,0,0.977859877745684,1.02356398886253,6,0.169,1,0.574,0.267,0.733,0.138,0.364,0.636,0,6,0.241,1,0.455,13,13
23,2,21,5,6,683,16,2,0,1,0,0,0,0,213334,5677386,0,0.977859877745684,1.02356398886253,6,0.169,1,0.574,0.267,0.733,0.138,0.364,0.636,0,6,0.241,1,0.455,13,13
24,2,21,5,6,783,16,2,0,1,0,0,0,0,213334,5677386,0,0.977859877745684,1.02356398886253,6,0.169,1,0.574,0.267,0.733,0.138,0.364,0.636,0,6,0.241,1,0.455,13,13
25,2,21,5,6,7,16,2,0,1,0,0,0,0,213334,5677386,0,0.977859877745684,1.02356398886253,6,0.169,1,0.574,0.267,0.733,0.138,0.364,0.636,0,6,0.241,1,0.455,13,13
26,2,21,5,6,1183,16,2,0,1,0,0,1,0,213334,5677386,0,0.977859877745684,1.02356398886253,6,0.169,1,0.574,0.267,0.733,0.138,0.364,0.636,0,6,0.241,1,0.455,13,13
