"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,11,18,13,1916,4,1,0,1,1,1,0,0,264860,5329859,0,1.01941199219794,0.914695756935053,18,1,4,1,0.417,0.584,0.061,0.877,0.114,0.009,18,1,4,1,1,1
51,2,11,22,22,4518,8,2,0,1,1,0,0,0,247532,5329859,0,1.32246493142106,0.978727268320129,22,0.874,8,0.874,0.306,0.694,0.082,0.535,0.228,0.236,22,0.862,8,0.862,2,2
141,3,11,9,9,6511,6,3,0,1,1,1,0,0,246521,5329859,0,0.973809673456352,0.982741097844882,9,1,6,1,0.347,0.653,0.041,0.932,0.068,0,9,1,6,1,3,3
331,6,11,2,2,1049,10,4,0,1,1,0,1,0,272117,5329859,0,0.890302032514757,0.890302032514757,2,1,10,1,0.182,0.818,0.102,0.819,0.172,0.009,2,1,10,1,4,4
336,7,11,16,16,21909,21,22,1,0,0,1,0,0,224692,5329859,0,0.918527869355342,1.07821514865602,16,0.922,21,0.922,0.757,0.244,0.056,0.954,0.046,0,16,0.826,21,0.826,22,22
367,7,11,15,15,1079,22,21,1,0,0,1,0,0,250777,5329859,0,1.04146366055437,0.966062749701202,15,0.801,22,0.801,0.652,0.348,0.104,0.955,0.045,0,15,0.733,22,0.733,21,21
567,8,11,10,18,1590,7,5,0,1,1,1,0,0,246515,5329859,0,1.13015272096236,0.982765017065161,10,1,7,1,0.254,0.746,0.078,0.757,0.236,0.007,10,1,7,1,5,5
609,9,11,17,17,3003,2,6,1,0,0,1,0,0,213620,5329859,0,0.920101168921924,1.13409942038114,17,1,2,1,0.356,0.645,0.089,0.771,0.229,0,17,1,2,1,6,6
662,11,11,19,21,1725,5,7,1,0,0,1,0,0,266668,5329859,0,1.30582782118947,0.908494150711065,19,1,5,1,0.584,0.416,0.067,0.912,0.08,0.009,19,1,5,1,7,7
752,14,11,1,1,2342,3,8,0,1,1,1,0,0,242192,5329859,0,1.07300513405269,1.0003068564685,1,0.952,3,0.952,0.196,0.804,0.08,0.752,0.248,0,1,0.974,3,0.974,8,8
760,14,11,1,9,7136,9,8,1,0,0,1,0,0,242192,5329859,0,0.973809673456352,1.0003068564685,1,0.952,3,0.928,0.347,0.653,0.041,0.932,0.068,0,1,0.974,3,0.946,9,9
884,15,11,8,8,235,1,9,0,1,0,0,1,0,243016,5329859,0,0.874134288947567,0.996915092758576,8,0.928,9,0.974,0.533,0.467,0.072,0.473,0.527,0,8,0.946,9,0.977,11,11
929,17,11,11,11,5611,13,13,1,0,0,1,0,0,265423,5329859,0,0.890262773103264,0.912755556910359,11,1,13,1,0.716,0.283,0.082,0.89,0.11,0,11,1,13,1,13,13
966,17,11,12,12,12453,14,14,1,0,0,0,1,0,264502,5329859,0,0.939759803029598,0.915933785687134,12,1,14,1,0.739,0.261,0.087,0.895,0.105,0,12,1,14,1,14,14
1261,20,11,3,4,5543,17,16,0,1,1,1,0,0,238603,5329859,0,0.741576346400171,1.01535319414181,3,0.955,17,0.955,0.787,0.212,0.039,0.896,0.104,0,3,0.894,17,0.894,16,16
1275,20,11,4,4,1833,16,20,1,0,0,1,0,0,169286,5329859,0,0.741576346400171,1.43110663718097,4,0.985,16,0.985,0.787,0.212,0.039,0.896,0.104,0,4,0.962,16,0.962,20,20
1316,20,11,3,4,1410,19,16,1,0,0,1,0,0,238603,5329859,0,0.741576346400171,1.01535319414181,3,0.955,17,0.789,0.787,0.212,0.039,0.896,0.104,0,3,0.894,17,0.781,18,18
1436,20,11,21,7,1398,15,15,1,0,0,0,0,0,182511,5329859,0,0.83480521897066,1.32740666689579,7,1,15,1,0.9,0.1,0.017,0.973,0.027,0,7,1,15,1,15,15
1464,20,11,5,5,868,18,17,1,0,0,0,0,0,239797,5329859,0,0.837967009953991,1.01029753575657,5,0.823,20,0.816,0.933,0.067,0.027,0.992,0.008,0,5,0.72,20,0.729,19,19
1483,20,11,5,5,5176,20,17,1,0,0,1,0,0,239797,5329859,0,0.837967009953991,1.01029753575657,5,0.823,20,0.823,0.933,0.067,0.027,0.992,0.008,0,5,0.72,20,0.72,17,17
1859,21,11,20,20,2667,11,10,1,0,0,0,0,0,282798,5329859,0,1.30282929209277,0.856676207688237,20,1,11,1,0.556,0.444,0.038,0.49,0.51,0,20,1,11,1,10,10
2109,27,11,14,14,2742,12,12,0,1,1,1,0,0,260690,5329859,0,1.22967215104188,0.929327239947133,14,1,12,1,0.62,0.38,0.039,0.981,0.01,0.01,14,1,12,1,12,12
