"seccion","munn","edon","disloc2018","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2015","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,12,8,8,1622,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
2,1,12,8,8,1438,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
3,1,12,8,8,3040,24,4,1,0,0,0,0,0,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
4,1,12,8,8,1299,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
5,1,12,8,8,997,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
6,1,12,8,8,1207,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
7,1,12,8,8,1671,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
8,1,12,8,8,1190,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
9,1,12,8,8,1085,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
10,1,12,8,8,1406,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
11,1,12,8,8,1315,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
12,1,12,8,8,1252,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
13,1,12,8,8,1803,24,4,1,0,0,0,0,1,115482,3387049,0,1.04534290578285,1.04748822945815,8,0.433,3,0.218,0.364,0.636,0.068,0,0.422,0.578,8,0.39,3,0.206,9,9
14,1,12,4,4,878,24,9,1,0,0,0,0,0,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.218,1,0,0,0,0.079,0.921,4,0.491,18,0.206,9,9
15,1,12,4,4,1240,24,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.218,1,0,0,0,0.079,0.921,4,0.491,18,0.206,9,9
16,1,12,4,4,1190,24,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.218,1,0,0,0,0.079,0.921,4,0.491,18,0.206,9,9
17,1,12,4,4,1083,24,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.218,1,0,0,0,0.079,0.921,4,0.491,18,0.206,9,9
18,1,12,4,4,2265,24,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.218,1,0,0,0,0.079,0.921,4,0.491,18,0.206,9,9
19,1,12,4,4,3152,24,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.218,1,0,0,0,0.079,0.921,4,0.491,18,0.206,9,9
20,1,12,4,4,1541,18,9,1,0,0,0,0,0,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
21,1,12,4,4,1487,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
22,1,12,4,4,1891,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
23,1,12,4,4,1991,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
24,1,12,5,5,1530,18,5,1,0,0,0,0,1,130261,3387049,0,0.928643536548051,0.928643536548051,5,0.385,22,0.505,0.817,0.183,0.033,0,0.059,0.941,5,0.325,22,0.491,9,9
25,1,12,5,5,1716,18,5,1,0,0,0,0,1,130261,3387049,0,0.928643536548051,0.928643536548051,5,0.385,22,0.505,0.817,0.183,0.033,0,0.059,0.941,5,0.325,22,0.491,9,9
26,1,12,4,4,1368,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
27,1,12,4,4,2848,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
28,1,12,4,4,1768,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
29,1,12,4,4,1946,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
30,1,12,4,4,2352,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
31,1,12,4,4,5140,24,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.218,1,0,0,0,0.079,0.921,4,0.491,18,0.206,9,9
32,1,12,4,4,1362,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
33,1,12,4,4,2290,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
34,1,12,4,4,1367,18,9,1,0,0,0,0,1,119589,3387049,0,1.01151473558844,1.01151473558844,4,0.505,18,0.505,1,0,0,0,0.079,0.921,4,0.491,18,0.491,9,9
