"seccion","munn","edon","disloc2015","disloc2013","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2013","RRI_2015","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
1,1,28,3,13,752,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
2,1,28,3,13,1408,3,3,1,0,0,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
3,1,28,3,13,802,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
4,1,28,3,13,1139,3,3,0,1,1,0,0,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
5,1,28,3,13,954,3,3,1,0,0,0,0,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
6,1,28,3,13,1169,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
8,1,28,3,13,1219,3,3,0,1,1,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
9,1,28,3,13,1117,3,3,0,1,1,0,0,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
10,1,28,3,13,1577,3,3,0,1,0,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
11,1,28,3,13,888,3,3,0,1,0,0,1,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
12,1,28,3,13,978,3,3,0,1,0,0,0,0,161354,3148012,0,0.91611950948797,0.886816902868566,13,0.706,3,0.706,0.149,0.851,0.188,0,1,0,13,0.741,3,0.741
13,2,28,10,18,2876,10,10,0,1,1,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
14,2,28,10,18,2845,10,10,0,1,1,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
15,2,28,10,18,1673,10,10,1,0,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
16,2,28,10,18,1196,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
17,2,28,10,18,1116,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
18,2,28,10,18,1657,10,10,0,1,1,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
19,2,28,10,18,3896,10,10,0,1,1,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
20,2,28,10,18,633,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
21,2,28,10,18,647,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
22,2,28,10,18,821,10,10,0,1,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
23,2,28,10,18,1488,10,10,0,1,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
24,2,28,10,18,1004,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
25,2,28,10,18,977,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
26,2,28,10,18,710,10,10,0,1,0,0,0,1,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
27,2,28,10,18,1812,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
28,2,28,10,18,732,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
29,2,28,10,18,287,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
30,2,28,10,18,1674,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
31,2,28,10,18,765,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
32,2,28,10,18,856,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
33,2,28,10,18,1826,10,10,0,1,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
34,3,28,10,18,1764,10,10,1,0,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
35,3,28,10,18,1456,10,10,1,0,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
36,3,28,10,18,3164,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
37,3,28,10,18,649,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
38,3,28,10,18,4516,10,10,1,0,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
39,3,28,10,18,1550,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
40,3,28,10,18,4197,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
41,3,28,10,18,2384,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
42,3,28,10,18,1633,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
43,3,28,10,18,2548,10,10,1,0,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
44,3,28,10,18,3908,10,10,1,0,0,0,0,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
45,3,28,10,19,6727,10,10,0,1,1,0,0,0,126767,3148012,0,0.862765927124512,1.12877526915881,18,0.667,9,0.855,0.727,0.272,0.127,0.071,0.929,0,18,0.588,9,0.833
46,3,28,10,18,1378,10,10,1,0,0,0,1,0,126767,3148012,0,0.911700889107707,1.12877526915881,18,0.667,10,0.667,0.355,0.645,0.145,0.077,0.897,0.026,18,0.588,10,0.588
