"seccion","munn","edon","disloc2017","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2015","RRI_2017","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
1,1,26,6,6,1735,3,3,0,1,1,0,1,0,111396,2521161,0,1.07773426078392,1.07773426078392,6,0.207,3,0.207,0.318,0.683,0.178,0.537,0.463,0,6,0.265,3,0.265
2,1,26,6,6,900,3,3,0,1,0,1,0,0,111396,2521161,0,1.07773426078392,1.07773426078392,6,0.207,3,0.207,0.318,0.683,0.178,0.537,0.463,0,6,0.265,3,0.265
3,2,26,7,7,1617,4,4,1,0,0,1,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
4,2,26,7,7,918,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
5,2,26,7,7,401,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
6,2,26,7,7,2940,4,4,1,0,0,1,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
7,2,26,7,7,1686,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
8,2,26,7,7,3625,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
9,2,26,7,7,3906,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
10,2,26,7,7,3808,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
11,2,26,7,7,1028,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
12,2,26,7,7,1269,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
13,2,26,7,7,1059,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
14,2,26,7,7,2967,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
15,2,26,7,7,901,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
16,2,26,7,7,378,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
17,2,26,7,7,2594,4,4,0,1,1,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
18,2,26,7,7,2067,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
19,2,26,7,7,3200,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
20,2,26,7,7,5621,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
21,2,26,7,7,1627,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
22,2,26,7,7,7851,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
23,2,26,7,7,8013,4,4,0,1,1,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
24,2,26,7,7,9456,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
25,2,26,7,7,1928,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
26,2,26,7,7,5092,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
27,2,26,7,7,72,4,4,0,1,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
28,2,26,7,7,221,4,4,0,1,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
29,2,26,7,7,104,4,4,0,1,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
30,2,26,7,7,272,4,4,0,1,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
31,2,26,7,7,4246,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
32,2,26,7,7,276,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385
