"seccion","munn","edon","disloc2018","disloc2010","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2010","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,20,1,3,1172,16,1,1,0,0,0,1,0,146529,3801727,0,2.19654605595759,1.03780876140559,3,0.483,16,0.483,0.241,0.759,0.259,0,0.882,0.118,3,0.655,16,0.655,1,1
2,2,20,2,25,977,13,2,0,1,1,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
3,2,20,2,25,2444,13,2,1,0,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
4,2,20,2,25,2537,13,2,1,0,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
5,2,20,2,25,862,13,2,0,1,1,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
6,2,20,2,25,2154,13,2,1,0,0,0,0,1,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
7,2,20,2,25,1258,13,2,0,1,1,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
8,2,20,2,25,604,13,2,1,0,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
9,2,20,2,25,3069,13,2,0,1,1,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
10,2,20,2,25,1977,13,2,1,0,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
11,2,20,2,25,2148,13,2,1,0,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
12,2,20,2,25,2190,13,2,0,1,1,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
13,2,20,2,25,1076,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
14,2,20,2,25,1068,13,2,0,1,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
15,2,20,2,25,1110,13,2,0,1,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
16,2,20,2,25,425,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
17,2,20,2,25,1475,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
18,2,20,2,25,500,13,2,0,1,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
19,2,20,2,25,38,13,2,1,0,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
20,2,20,2,25,900,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
21,2,20,2,25,1629,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
22,2,20,2,25,804,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
23,2,20,2,25,52,13,2,0,1,1,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
24,2,20,2,25,1774,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
25,2,20,2,25,1060,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
26,2,20,2,25,1352,13,2,0,1,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
27,2,20,2,25,898,13,2,0,1,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
28,2,20,2,25,1154,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
29,2,20,2,25,1429,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
30,2,20,2,25,1356,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
31,2,20,2,25,3864,13,2,0,1,1,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
32,2,20,2,25,644,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
33,2,20,2,25,1869,13,2,0,1,0,0,0,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
34,2,20,2,25,1621,13,2,0,1,0,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,1,13,1,0.168,0.832,0.144,0,0.976,0.024,25,1,13,1,2,2
35,3,20,3,22,1644,3,3,1,0,0,0,0,0,153076,3801727,0,0.531488925936411,0.993422090987483,19,0.32,23,0.757,0.924,0.076,0.038,0.8,0.2,0,19,0.386,23,0.723,16,16
36,3,20,3,22,2001,3,3,1,0,0,0,0,0,153076,3801727,0,0.531488925936411,0.993422090987483,19,0.32,23,0.757,0.924,0.076,0.038,0.8,0.2,0,19,0.386,23,0.723,16,16
37,386,20,16,1,2249,3,16,0,1,1,0,0,0,153544,3801727,0,0.556080390249611,0.990394154118689,1,0.757,3,0.757,0.794,0.207,0.092,0.5,0.167,0.333,1,0.723,3,0.723,16,16
38,386,20,16,1,1538,3,16,1,0,0,0,0,1,153544,3801727,0,0.556080390249611,0.990394154118689,1,0.757,3,0.757,0.794,0.207,0.092,0.5,0.167,0.333,1,0.723,3,0.723,16,16
39,4,20,4,20,1156,17,4,0,1,1,0,0,0,138169,3801727,0,0.99006530160487,1.10060201637126,20,0.444,17,0.444,0.042,0.958,0.246,0,0.897,0.103,20,0.404,17,0.404,4,4
40,4,20,4,20,603,17,4,0,1,0,0,0,0,138169,3801727,0,0.99006530160487,1.10060201637126,20,0.444,17,0.444,0.042,0.958,0.246,0,0.897,0.103,20,0.404,17,0.404,4,4
41,4,20,4,20,861,17,4,0,1,0,0,0,0,138169,3801727,0,0.99006530160487,1.10060201637126,20,0.444,17,0.444,0.042,0.958,0.246,0,0.897,0.103,20,0.404,17,0.404,4,4
42,5,20,5,15,1012,14,5,0,1,1,1,0,0,154806,3801727,0,1.08141088457627,0.982320323501673,15,1,14,1,0.2,0.8,0.194,0.125,0.672,0.203,15,1,14,1,5,5
43,6,20,6,5,885,5,18,1,0,0,0,0,0,155758,3801727,0,1.59093037610504,0.976316336881573,6,0.95,5,0.95,0.337,0.663,0.245,0,0.75,0.25,6,0.953,5,0.953,18,18
44,6,20,6,5,980,5,18,1,0,0,0,0,0,155758,3801727,0,1.59093037610504,0.976316336881573,6,0.95,5,0.95,0.337,0.663,0.245,0,0.75,0.25,6,0.953,5,0.953,18,18
45,6,20,6,5,858,5,18,1,0,0,0,0,0,155758,3801727,0,1.59093037610504,0.976316336881573,6,0.95,5,0.95,0.337,0.663,0.245,0,0.75,0.25,6,0.953,5,0.953,18,18
46,6,20,6,5,1210,5,18,1,0,0,0,0,0,155758,3801727,0,1.59093037610504,0.976316336881573,6,0.95,5,0.95,0.337,0.663,0.245,0,0.75,0.25,6,0.953,5,0.953,18,18
47,6,20,6,5,1753,5,18,0,1,1,0,0,1,155758,3801727,0,1.59093037610504,0.976316336881573,6,0.95,5,0.95,0.337,0.663,0.245,0,0.75,0.25,6,0.953,5,0.953,18,18
48,6,20,6,5,1021,5,18,1,0,0,0,0,0,155758,3801727,0,1.59093037610504,0.976316336881573,6,0.95,5,0.95,0.337,0.663,0.245,0,0.75,0.25,6,0.953,5,0.953,18,18
