"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,27,6,1,3737,18,6,0,1,1,0,1,0,115548,2238350,0,1.89089916865822,0.922457292537259,18,0.512,18,0.488,0.093,0.907,0.185,0,0.905,0.095,18,0.506,18,0.494,6,6
46,2,27,3,19,1801,11,3,1,0,0,0,0,1,107630,2238350,0,0.789056322691199,0.990319569247378,2,0.776,9,0.577,0.365,0.635,0.108,0,0.185,0.815,2,0.828,9,0.581,4,4
48,2,27,3,2,2913,11,3,1,0,0,0,0,0,107630,2238350,0,0.926716009269023,0.990319569247378,2,0.776,11,0.776,0.804,0.196,0,0,0.143,0.857,2,0.828,11,0.828,3,3
168,3,27,21,3,1395,16,21,1,0,0,0,1,0,103165,2238350,0,1.03318078067266,1.03318078067266,3,1,16,1,0.333,0.666,0.03,0,0.846,0.154,3,1,16,1,21,21
232,4,27,11,20,19842,7,11,1,0,0,0,0,1,102904,2238350,0,0.587187823240555,1.03580128311917,4,0.237,6,0.568,0.437,0.564,0.113,0,0.308,0.692,4,0.21,6,0.619,17,17
237,4,27,11,4,4328,7,11,1,0,0,0,0,0,102904,2238350,0,0.975197350736011,1.03580128311917,4,0.237,5,0.133,1,0,0,0,0.65,0.35,4,0.21,5,0.212,12,12
251,4,27,11,21,4098,7,11,1,0,0,0,0,1,102904,2238350,0,0.569019134407589,1.03580128311917,4,0.237,2,0.359,0.641,0.359,0.062,0,0.643,0.357,4,0.21,2,0.366,10,10
292,4,27,12,5,780,5,12,1,0,0,0,0,0,103371,2238350,0,0.655854091473531,1.03112183531257,4,0.133,5,0.386,0.824,0.176,0.027,0,0.85,0.15,4,0.212,5,0.429,15,15
512,5,27,18,6,2422,12,18,1,0,0,0,0,1,118996,2238350,0,0.559150663544106,0.895728387828963,6,0.624,12,0.624,0.44,0.56,0.03,0,0.07,0.93,6,0.639,12,0.639,18,18
609,6,27,14,7,3961,14,14,0,1,1,0,0,0,101789,2238350,0,0.854804160923991,1.04714748389409,7,0.816,14,0.816,0.167,0.833,0.106,0,0.1,0.9,7,0.814,14,0.814,14,14
668,7,27,9,8,2839,16,9,1,0,0,0,1,0,98044,2238350,0,3.59608958293169,1.08714551872726,12,0.303,16,0.302,0.5,0.5,0.111,0,0.833,0.167,12,0.382,16,0.235,9,9
684,8,27,5,9,2165,8,5,1,0,0,0,0,0,107851,2238350,0,0.594982250345224,0.9882902823163,9,0.602,10,0.602,0.298,0.702,0.067,0,0.594,0.406,9,0.691,10,0.691,5,5
781,9,27,8,10,2543,19,8,1,0,0,0,1,0,99705,2238350,0,2.89264261935777,1.06903460446412,10,0.37,19,0.37,0.107,0.893,0,0,1,0,10,0.438,19,0.438,8,8
809,10,27,19,11,1604,15,19,1,0,0,0,0,0,121300,2238350,0,1.26355084686442,0.878714717544066,11,0.695,15,0.695,0.381,0.619,0.119,0,0,1,11,0.685,15,0.685,19,19
846,11,27,9,12,2435,16,9,1,0,0,0,1,0,98044,2238350,0,3.58339536856935,1.08714551872726,12,0.303,16,0.303,0.154,0.846,0,0,0.727,0.273,12,0.382,16,0.382,9,9
872,12,27,7,13,2761,19,7,1,0,0,0,0,0,96926,2238350,0,0.698128043111243,1.09968527782118,13,0.635,21,0.635,0.263,0.737,0.137,0,0.485,0.515,13,0.573,21,0.573,7,7
954,13,27,1,14,1232,1,1,1,0,0,0,1,0,115209,2238350,0,0.925171603243629,0.925171603243629,14,1,1,1,0.273,0.727,0.159,0,0.4,0.6,14,1,1,1,1,1
991,14,27,20,15,2504,17,20,1,0,0,0,0,1,121305,2238350,0,1.23052522786995,0.878678498314952,15,0.714,17,0.714,0.378,0.622,0,0,0.5,0.5,15,0.714,17,0.714,20,20
1036,15,27,8,16,2816,20,8,1,0,0,0,1,0,99705,2238350,0,2.32903081477319,1.06903460446412,10,0.37,20,0.459,0.091,0.909,0.182,0,0.833,0.167,10,0.438,20,0.422,8,8
1063,16,27,13,17,1921,20,13,1,0,0,0,0,0,99982,2238350,0,1.99025478924648,1.06607284549314,17,0.536,20,0.536,0.393,0.607,0.071,0,1,0,17,0.634,20,0.634,13,13
1089,17,27,6,18,807,18,6,0,1,1,0,1,0,115548,2238350,0,1.80111349022618,0.922457292537259,18,0.512,18,0.512,0.391,0.609,0.022,0,1,0,18,0.506,18,0.506,6,6
