"seccion","munn","edon","disloc2018","disloc2010","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2010","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,20,1,3,1172,16,1,1,0,0,0,1,0,146529,3801727,0,2.19654605595759,1.03780876140559,3,0.472,16,0.472,0.241,0.759,0.259,0,0.882,0.118,3,0.654,16,0.654,1,1
2,2,20,2,25,977,13,2,0,1,1,0,1,0,151684,3801727,0,0.8919112247651,1.00253869887397,25,0.517,13,0.517,0.168,0.832,0.144,0,0.976,0.024,25,0.56,13,0.56,2,2
35,3,20,3,22,1644,3,3,1,0,0,0,0,0,153076,3801727,0,0.531488925936411,0.993422090987483,19,0.621,24,0.458,0.924,0.076,0.038,0.8,0.2,0,19,0.678,24,0.457,25,25
37,386,20,16,1,2249,3,16,0,1,1,0,0,0,153544,3801727,0,0.556080390249611,0.990394154118689,1,0.307,25,0.553,0.794,0.207,0.092,0.5,0.167,0.333,1,0.206,25,0.63,24,24
39,4,20,4,20,1156,17,4,0,1,1,0,0,0,138169,3801727,0,0.99006530160487,1.10060201637126,20,0.663,17,0.663,0.042,0.958,0.246,0,0.897,0.103,20,0.636,17,0.636,4,4
42,5,20,5,15,1012,14,5,0,1,1,1,0,0,154806,3801727,0,1.08141088457627,0.982320323501673,15,0.734,14,0.734,0.2,0.8,0.194,0.125,0.672,0.203,15,0.616,14,0.616,5,5
43,6,20,6,5,885,5,18,1,0,0,0,0,0,155758,3801727,0,1.59093037610504,0.976316336881573,6,0.418,5,0.22,0.337,0.663,0.245,0,0.75,0.25,6,0.358,5,0.27,18,18
57,7,20,7,16,3918,4,7,0,1,1,0,0,0,154799,3801727,0,2.45716584798345,0.982364743958294,16,0.381,4,0.381,0.073,0.927,0.333,0,0.759,0.241,16,0.377,4,0.377,7,7
65,8,20,3,19,1070,2,3,1,0,0,0,0,0,153076,3801727,0,1.17700526315789,0.993422090987483,19,0.621,23,0.621,0.32,0.68,0.24,0.059,0.735,0.206,19,0.678,23,0.678,3,3
68,9,20,8,4,540,20,10,1,0,0,0,1,0,130667,3801727,0,0.999277692717129,1.16379101073722,6,0.275,2,0.588,0.345,0.655,0.209,0.059,0.843,0.098,6,0.262,2,0.547,8,8
74,11,20,9,18,2003,22,9,1,0,0,0,1,0,148539,3801727,0,0.61822479337499,1.02376534108887,18,0.232,6,0.596,0.414,0.586,0.134,0.059,0.765,0.176,18,0.297,6,0.504,22,22
77,12,20,11,24,2816,20,10,0,1,1,0,0,0,164617,3801727,0,1.28358667026808,0.9237750657587,6,0.275,18,0.437,0.243,0.757,0.136,0.031,0.844,0.125,6,0.262,18,0.438,6,6
87,13,20,5,21,710,14,5,1,0,0,0,0,1,154806,3801727,0,1.42962376609946,0.982320323501673,15,0.734,8,0.129,0.144,0.856,0.16,0.023,0.386,0.591,15,0.616,8,0.224,5,5
