"seccion","munn","edon","disloc2018","disloc2012","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2012","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,2,9,22,5,905,15,15,1,0,0,0,0,1,206894,8851017,0,1.13980181317125,1.06951107813663,5,0.349,15,0.349,1,0,0,0.148,0,0.852,5,0.44,15,0.44,15,15
89,2,9,22,3,701,16,16,1,0,0,0,0,1,206894,8851017,0,1.00317090254606,1.06951107813663,3,0.646,16,0.646,1,0,0,0.145,0,0.855,3,0.668,16,0.668,16,16
345,3,9,37,26,1668,23,23,1,0,0,0,0,1,206546,8851017,0,1.06953175600561,1.0713130489092,26,0.27,23,0.27,1,0,0,0.534,0,0.466,26,0.306,23,0.306,23,23
359,3,9,36,32,1497,21,23,1,0,0,0,0,0,208875,8851017,0,1.02724819642907,1.05936768402154,26,0.27,21,0.782,1,0,0,0.062,0,0.938,26,0.306,21,0.794,21,21
550,3,9,37,30,1002,23,23,1,0,0,1,0,0,206546,8851017,0,1.1168757571169,1.0713130489092,26,0.27,22,0.699,1,0,0,0.361,0,0.639,26,0.306,22,0.688,22,22
747,4,9,33,20,4007,31,31,1,0,0,0,0,1,230476,8851017,0,0.902071468464759,0.960080116801749,20,0.559,31,0.559,0.963,0.036,0.018,0.253,0,0.747,20,0.523,31,0.523,31,31
821,5,9,12,1,3366,12,12,1,0,0,0,0,1,234901,8851017,0,0.905752865329513,0.941994393382744,1,0.811,12,0.811,1,0,0,0,0,1,1,0.762,12,0.762,12,12
910,5,9,12,2,2844,12,12,1,0,0,0,0,1,234901,8851017,0,0.929580256093565,0.941994393382744,1,0.811,10,0.433,1,0,0,0.263,0,0.737,1,0.762,10,0.454,10,10
1079,5,9,13,7,856,10,10,1,0,0,0,0,0,237310,8851017,0,0.981949406016606,0.932431945556445,2,0.433,10,0.308,1,0,0,0.289,0,0.711,2,0.454,10,0.337,10,10
1219,5,9,15,4,1003,9,9,1,0,0,0,0,1,238889,8851017,0,0.903205552086012,0.926268790107539,4,0.8,9,0.8,1,0,0,0,0,1,4,0.806,9,0.806,9,9
1358,5,9,15,6,1328,9,9,1,0,0,0,0,1,238889,8851017,0,0.949264377826016,0.926268790107539,4,0.8,11,0.594,1,0,0,0.006,0.006,0.987,4,0.806,11,0.568,11,11
1672,6,9,26,15,1025,19,19,1,0,0,0,0,1,191829,8851017,0,1.17215866953426,1.15350351093943,15,0.69,18,0.69,1,0,0,0.165,0,0.835,15,0.685,18,0.685,19,19
1673,6,9,27,14,1051,19,19,1,0,0,0,0,1,192448,8851017,0,1.13183781668636,1.14979332079315,15,0.69,18,0.31,1,0,0,0,0,1,15,0.685,18,0.295,18,18
1971,7,9,6,24,1322,6,6,1,0,0,0,0,1,228851,8851017,0,1.15067225339442,0.966897348056159,24,0.661,6,0.661,1,0,0,0.128,0,0.872,24,0.656,6,0.656,6,6
1972,7,9,6,21,890,6,6,1,0,0,0,0,1,228851,8851017,0,1.02899658203125,0.966897348056159,24,0.661,7,0.316,1,0,0,0.065,0,0.935,24,0.656,7,0.341,7,7
2065,7,9,9,19,1670,7,7,1,0,0,0,0,1,225180,8851017,0,1.10930013084478,0.982660205169198,21,0.316,7,0.372,1,0,0,0,0,1,21,0.341,7,0.332,7,7
2106,7,9,9,22,1359,8,8,1,0,0,0,0,1,225180,8851017,0,0.982708210277614,0.982660205169198,22,0.579,8,0.579,1,0,0,0,0,1,22,0.575,8,0.575,8,8
2341,7,9,4,28,1591,5,6,1,0,0,0,0,1,229921,8851017,0,0.883486686337375,0.962397627880881,24,0.661,5,0.703,1,0,0,0.044,0.007,0.949,24,0.656,5,0.671,5,5
