"seccion","munn","edon","disloc2018","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2015","RRI_2018","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e"
95,5,24,11,11,642,7,3,0,1,0,1,0,0,177381,2534093,0,1.24954351915543,0.952410536265628,2,0.287,7,0.349,0.169,0.831,0.122,0.191,0.809,0,2,0.319,7,0.347
96,5,24,11,11,501,7,3,0,1,0,0,0,0,177381,2534093,0,1.24954351915543,0.952410536265628,2,0.287,7,0.349,0.169,0.831,0.122,0.191,0.809,0,2,0.319,7,0.347
97,5,24,11,11,270,7,3,0,1,0,0,0,0,177381,2534093,0,1.24954351915543,0.952410536265628,2,0.287,7,0.349,0.169,0.831,0.122,0.191,0.809,0,2,0.319,7,0.347
98,6,24,1,1,1625,3,5,0,1,1,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
99,6,24,1,1,220,3,5,0,1,0,1,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
101,6,24,1,1,502,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
102,6,24,1,1,385,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
103,6,24,1,1,543,3,5,0,1,0,1,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
105,6,24,1,1,364,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
106,6,24,1,1,1342,3,5,0,1,0,1,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
107,6,24,1,1,248,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
108,6,24,1,1,587,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
109,6,24,1,1,313,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
110,6,24,1,1,283,3,5,0,1,0,1,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
111,6,24,1,1,417,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
112,6,24,1,1,670,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
113,6,24,1,1,342,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
114,6,24,1,1,170,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
115,6,24,1,1,470,3,5,0,1,0,0,1,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
116,6,24,1,1,361,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
117,6,24,1,1,287,3,5,0,1,0,0,0,0,178382,2534093,0,1.03077905569623,0.947066034315869,1,1,3,1,0.303,0.698,0.069,0.171,0.829,0,1,1,3,1
