"seccion","munn","edon","disloc2017","disloc2015","pobtot","esc1","esc3","urbana","rural","mixta","pan","pri","prd","pob_dist","pob_edo","RRI","RRI_2015","RRI_2017","SQ","dsi_pob","E1","dsi_pob_e","prop_urbana","prop_rural","prop_mixta","prop_bastion_pan","prop_bastion_pri","prop_bastion_prd","SQ_","dsi_sec","E1_","dsi_sec_e","E3","E3_"
1,1,26,6,6,1735,3,3,0,1,1,0,1,0,111396,2521161,0,1.07773426078392,1.07773426078392,18,0.115,3,0.205,0.318,0.683,0.178,0.537,0.463,0,18,0.253,3,0.249,3,3
2,1,26,6,6,900,3,3,0,1,0,1,0,0,111396,2521161,0,1.07773426078392,1.07773426078392,18,0.115,3,0.205,0.318,0.683,0.178,0.537,0.463,0,18,0.253,3,0.249,3,3
3,2,26,7,7,1617,4,4,1,0,0,1,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
4,2,26,7,7,918,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
5,2,26,7,7,401,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
6,2,26,7,7,2940,4,4,1,0,0,1,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
7,2,26,7,7,1686,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
8,2,26,7,7,3625,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
9,2,26,7,7,3906,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
10,2,26,7,7,3808,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
11,2,26,7,7,1028,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
12,2,26,7,7,1269,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
13,2,26,7,7,1059,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
14,2,26,7,7,2967,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
15,2,26,7,7,901,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
16,2,26,7,7,378,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
17,2,26,7,7,2594,4,4,0,1,1,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
18,2,26,7,7,2067,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
19,2,26,7,7,3200,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
20,2,26,7,7,5621,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
21,2,26,7,7,1627,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
22,2,26,7,7,7851,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
23,2,26,7,7,8013,4,4,0,1,1,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
24,2,26,7,7,9456,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
25,2,26,7,7,1928,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
26,2,26,7,7,5092,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
27,2,26,7,7,72,4,4,0,1,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
28,2,26,7,7,221,4,4,0,1,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
29,2,26,7,7,104,4,4,0,1,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
30,2,26,7,7,272,4,4,0,1,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
31,2,26,7,7,4246,4,4,1,0,0,0,1,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
32,2,26,7,7,276,4,4,1,0,0,0,0,0,117586,2521161,0,1.02099982748189,1.02099982748189,7,0.554,4,0.554,0.487,0.513,0.154,0.125,0.875,0,7,0.385,4,0.385,4,4
34,3,26,3,3,1190,2,2,1,0,0,0,0,0,128220,2521161,0,0.936322615148071,0.936322615148071,3,0.743,2,0.743,0.466,0.534,0.136,0.625,0.375,0,3,0.714,2,0.714,2,2
35,3,26,3,3,2630,2,2,1,0,0,1,0,0,128220,2521161,0,0.936322615148071,0.936322615148071,3,0.743,2,0.743,0.466,0.534,0.136,0.625,0.375,0,3,0.714,2,0.714,2,2
37,3,26,3,3,555,2,2,0,1,0,0,0,0,128220,2521161,0,0.936322615148071,0.936322615148071,3,0.743,2,0.743,0.466,0.534,0.136,0.625,0.375,0,3,0.714,2,0.714,2,2
38,4,26,18,18,804,3,3,0,1,1,0,1,0,105916,2521161,0,1.13349527658036,1.13349527658036,18,0.115,3,0.115,0.205,0.794,0.196,0.209,0.791,0,18,0.253,3,0.253,3,3
39,4,26,18,18,317,3,3,0,1,0,0,0,0,105916,2521161,0,1.13349527658036,1.13349527658036,18,0.115,3,0.115,0.205,0.794,0.196,0.209,0.791,0,18,0.253,3,0.253,3,3
40,4,26,18,18,133,3,3,0,1,0,0,0,0,105916,2521161,0,1.13349527658036,1.13349527658036,18,0.115,3,0.115,0.205,0.794,0.196,0.209,0.791,0,18,0.253,3,0.253,3,3
41,5,26,6,6,884,3,3,1,0,0,1,0,0,111396,2521161,0,1.07773426078392,1.07773426078392,18,0.115,3,0.205,0.318,0.683,0.178,0.537,0.463,0,18,0.253,3,0.249,3,3
